path,sha256,origin,license,notice,inclusion_decision
src/Files.App/7z.dll,51075af59f6696d5dc5446ba39fabfd0022628cdcfa41c80e7cb66e3bf4ee55d,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,REVIEW_REQUIRED
src/Files.App/7z64.dll,bbd705e3b58ca7677c1e9e67473f166a6712da034dcb567d571fbb67507a443f,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,REVIEW_REQUIRED
src/Files.App/7zArm64.dll,b5ac136ed5d8d1b67fe10c50b2a0c9cf6c01f9ccc3b082bc8411ac728f62d1de,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,REVIEW_REQUIRED
src/Files.App/Assets/AppTiles/Dev/BadgeLogo.scale-100.png,dbc69c3e0770745a9f16bf29fa2ced216199425280ee63cf3bce66a44ded95a8,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/BadgeLogo.scale-125.png,b3496a1a705931b465eb84b4dd03b41ce0c85411c9ad21f0d039b2972c45a4b9,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/BadgeLogo.scale-150.png,c963f6837757c3947cb2f9fda1b33e4e1f1e130ec29a2c7494f4ea56b5e2c17b,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/BadgeLogo.scale-200.png,7e3fe1cb26c0547ebbb59ee1a7248df96f429512fbb9f36e70e09581ce2a667c,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/BadgeLogo.scale-400.png,4d675ec66c0ac34a26595e28a145702b489b4c1b2957293698d897eb7efa16c4,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Large310x310Logo.scale-100.png,e76c70847668ced12935cadeb0e013df854d0f5c8b661d193c1dacc1e6533ace,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Large310x310Logo.scale-125.png,d5408d4babcc0e58b565e00ab062d3d9aba02b74b992c04f54b2cb40ad26eeb2,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Large310x310Logo.scale-150.png,f09e7f4d7ed5d20a47d94ed6a813c7dd8a137a9fcebba7ed19aa3b2f082f31d0,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Large310x310Logo.scale-200.png,f000c3176eefb1038e771b2bee1d7c8e0c92c0c63c6801b3c78cc5f6825d6231,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Large310x310Logo.scale-400.png,b2a7d7ed76c6e0baba26ac7b1abeb0df1637773b3e59e8937ab9e642f1f9d4a5,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Logo.ico,5c066254eab153ada98cc8346e3f7dc8c2c5cd2ed05a747d88ab044ee1857c30,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Small71x71Logo.scale-100.png,c4be1fb5a70baee172558d52960d66b2440d84ba3d81a250675dad8d82d08e73,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Small71x71Logo.scale-125.png,9b7020856d236ffba949d8ec855e4261090189bae9271f2ca01b60cc1dac0486,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Small71x71Logo.scale-150.png,40bd31771988838829d65e92bce9faa038879cc2b653a5b5187206052f62a35e,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Small71x71Logo.scale-200.png,969377b93dd5a7a764b7355af03988c2b32403562134566b06c4c1b821abcae5,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Small71x71Logo.scale-400.png,1d7eff63452125df54855fc652b2aaa709e0bbdc86ecffe1c9e39bcfdf89c6bd,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/SplashScreen.scale-100.png,3534a9f52a4890e07bfc383f2e98219675c113547d54264c077db0e6f44b27c8,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/SplashScreen.scale-125.png,d5dedac540e34a0908bb594f7e0bf13f25ef6ed5f6c53cd8f581063039c7681d,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/SplashScreen.scale-150.png,ab84d1ed3fa3fb8de58d0241595c15e1f85e25ca0ee268505a864b0a424c1c30,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/SplashScreen.scale-200.png,71d9a2364e059abf9391b448b0a2c8f4ea4528f5497292c892e15847b6ea4857,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/SplashScreen.scale-400.png,57c107746427479fa40a063b78bc5c4444c307c2ed19768caa771029f9a32e3b,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square150x150Logo.scale-100.png,1ceb6513a895d629d0058be1116d7b7168b0c3eae4a683132a0e68ca98777ead,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square150x150Logo.scale-125.png,f63defab5003e754300e190ed1c64a92950f5a21def82aad634418f37a485c3c,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square150x150Logo.scale-150.png,194363e8667fdc058e5907c39f48f75ca61b65d05305849ab569b75adf30fc82,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square150x150Logo.scale-200.png,4d54d49392722d26405adce3b8f4749e21fbaef7f174d3b2372caa043c07ee60,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square150x150Logo.scale-400.png,063adad3637d2a97faf0249acea105a7537fc769a816f72e6c2783fa076cd593,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.scale-100.png,485edb0ba59962b85ca34ed94cadd33c09118140562bf802458f82dac51e3a9c,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.scale-125.png,b062e85db6c7fcc558e4c29f0631a079e1b94a479a7e0da164eb3f2bac9d6f46,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.scale-150.png,c38f7f8920c566a7083d890f7c82e75fc3728b2d3e93cadb4aa45e10d33b5e69,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.scale-200.png,632be9e3ca10f8a493cb28cf6432858da39976632e1cbacfc55365f1adb33466,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.scale-400.png,6173e8bf0f7ab66c43a9ee4465884e689c3f51b0c9ed443a198a64d19684024d,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-16.png,b93d70fc23af47dbe9d1ae37ed366c3d3389b5d407b73398e6f2234eab0dcd31,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-16_altform-lightunplated_theme-light.png,b93d70fc23af47dbe9d1ae37ed366c3d3389b5d407b73398e6f2234eab0dcd31,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-16_altform-unplated.png,b93d70fc23af47dbe9d1ae37ed366c3d3389b5d407b73398e6f2234eab0dcd31,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-20.png,b53101c841b4ac6c3a046b410ed42dc7ceb3be7b5e4124a78efc2592b0073dc2,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-20_altform-lightunplated_theme-light.png,b53101c841b4ac6c3a046b410ed42dc7ceb3be7b5e4124a78efc2592b0073dc2,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-20_altform-unplated.png,b53101c841b4ac6c3a046b410ed42dc7ceb3be7b5e4124a78efc2592b0073dc2,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-24.png,d089b923bb5980f947590a450ad1f8efc21e39882835582c132f6ce1d7319772,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-24_altform-lightunplated_theme-light.png,d089b923bb5980f947590a450ad1f8efc21e39882835582c132f6ce1d7319772,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-24_altform-unplated.png,d089b923bb5980f947590a450ad1f8efc21e39882835582c132f6ce1d7319772,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-256.png,beb3f0e8182b0904ca8e45efb26d7dce7e89e381b164e45e63c469b3ad20761f,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-256_altform-lightunplated_theme-light.png,beb3f0e8182b0904ca8e45efb26d7dce7e89e381b164e45e63c469b3ad20761f,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-256_altform-unplated.png,beb3f0e8182b0904ca8e45efb26d7dce7e89e381b164e45e63c469b3ad20761f,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-30.png,a57ca53234210ea7d4b2007f4dea46bfc05c1ae3af07807f5d85be49f1898b79,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-30_altform-lightunplated_theme-light.png,a57ca53234210ea7d4b2007f4dea46bfc05c1ae3af07807f5d85be49f1898b79,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-30_altform-unplated.png,a57ca53234210ea7d4b2007f4dea46bfc05c1ae3af07807f5d85be49f1898b79,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-32.png,6bfa0ced054c8e2427b158982416b9bb53f249bf95a7b5814153cec77a2ea6cd,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-32_altform-lightunplated_theme-light.png,6bfa0ced054c8e2427b158982416b9bb53f249bf95a7b5814153cec77a2ea6cd,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-32_altform-unplated.png,6bfa0ced054c8e2427b158982416b9bb53f249bf95a7b5814153cec77a2ea6cd,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-36.png,2652c21bc958bd20abdcd5eb2767aa4a78552bfb95c66339bd9ba75f9cc95e23,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-36_altform-lightunplated_theme-light.png,2652c21bc958bd20abdcd5eb2767aa4a78552bfb95c66339bd9ba75f9cc95e23,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-36_altform-unplated.png,2652c21bc958bd20abdcd5eb2767aa4a78552bfb95c66339bd9ba75f9cc95e23,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-40.png,7535642915411d4e8df301942299ebd9b2279114befe2709d8122b73eb548050,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-40_altform-lightunplated_theme-light.png,7535642915411d4e8df301942299ebd9b2279114befe2709d8122b73eb548050,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-40_altform-unplated.png,7535642915411d4e8df301942299ebd9b2279114befe2709d8122b73eb548050,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-48.png,ae59ed3da2fa60f429cddf80460c0e45ce8a0f101603f3cd2b5787bc0295beea,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-48_altform-lightunplated_theme-light.png,ae59ed3da2fa60f429cddf80460c0e45ce8a0f101603f3cd2b5787bc0295beea,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-48_altform-unplated.png,ae59ed3da2fa60f429cddf80460c0e45ce8a0f101603f3cd2b5787bc0295beea,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-60.png,9ec5ecc5d091dda8f4d89c0a5fd8560b48e6e4fc41bf9d2e5523b5044f47dd03,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-60_altform-lightunplated_theme-light.png,9ec5ecc5d091dda8f4d89c0a5fd8560b48e6e4fc41bf9d2e5523b5044f47dd03,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-60_altform-unplated.png,9ec5ecc5d091dda8f4d89c0a5fd8560b48e6e4fc41bf9d2e5523b5044f47dd03,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-64.png,3b68cc808ef0b467e54838bc80e7a32524d94d78918ef54c1cb4fe0b14e5a301,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-64_altform-lightunplated_theme-light.png,3b68cc808ef0b467e54838bc80e7a32524d94d78918ef54c1cb4fe0b14e5a301,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-64_altform-unplated.png,3b68cc808ef0b467e54838bc80e7a32524d94d78918ef54c1cb4fe0b14e5a301,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-72.png,d438707f557479c9b7c881577b09f8dc7455672bd2c5a3fe9714d9e909a46970,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-72_altform-lightunplated_theme-light.png,d438707f557479c9b7c881577b09f8dc7455672bd2c5a3fe9714d9e909a46970,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-72_altform-unplated.png,d438707f557479c9b7c881577b09f8dc7455672bd2c5a3fe9714d9e909a46970,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-80.png,11bbe84f1f78c3c57a2dd888e9a360ee247a2a3ff1cf16c69364032efb454a4a,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-80_altform-lightunplated_theme-light.png,11bbe84f1f78c3c57a2dd888e9a360ee247a2a3ff1cf16c69364032efb454a4a,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-80_altform-unplated.png,11bbe84f1f78c3c57a2dd888e9a360ee247a2a3ff1cf16c69364032efb454a4a,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-96.png,23785f4ccfe3040dd13256017872b5aecc15a4f5728dc5a287a9502f7ca76359,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-96_altform-lightunplated_theme-light.png,23785f4ccfe3040dd13256017872b5aecc15a4f5728dc5a287a9502f7ca76359,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Square44x44Logo.targetsize-96_altform-unplated.png,23785f4ccfe3040dd13256017872b5aecc15a4f5728dc5a287a9502f7ca76359,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/StoreLogo.scale-100.png,20c73f2499d71fc3fc810b1a597470ccffeb795080f0dba0add83f390ce91587,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/StoreLogo.scale-125.png,e516349360895eb0cfd284275c2b4e2d2f86a3c6d06aa25bc1eb99da48269642,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/StoreLogo.scale-150.png,8d3226373e91444052cfbb8770a7c208ca5779615a07a6176b634e8cbb1e7603,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/StoreLogo.scale-200.png,fccacb108f38e8dcbab977238e99ef404289a65b1a2190ef1da2f4fae5da41c9,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/StoreLogo.scale-400.png,7fad992471a330327d6db5adbca25da969bca04fa83d250d5771f19e4ab76bbc,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Wide310x150Logo.scale-100.png,b90cbc669480169bece3799393b78c90d68b7ae4979c7bd71bd979fc9caade5e,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Wide310x150Logo.scale-125.png,1bb783c117e4121cf29c19d09670b88fe64df14a1db64b8166458252d08335ba,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Wide310x150Logo.scale-150.png,4c49f3e12d30f92a19622d00ec8e21226663117cd064eee50bb52195fa887db1,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Wide310x150Logo.scale-200.png,3540bd494720b5cd24509b53d4ae2e00210a39645b75ccab8454e427a5d31c25,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/Wide310x150Logo.scale-400.png,9e6ab6acdc4320f1ce8baf01036038d15c332911e0fcf40402ffad7d67dc5035,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/contrast-black/BadgeLogo.scale-100_contrast-black.png,dbc69c3e0770745a9f16bf29fa2ced216199425280ee63cf3bce66a44ded95a8,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/contrast-black/BadgeLogo.scale-125_contrast-black.png,b3496a1a705931b465eb84b4dd03b41ce0c85411c9ad21f0d039b2972c45a4b9,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/contrast-black/BadgeLogo.scale-150_contrast-black.png,c963f6837757c3947cb2f9fda1b33e4e1f1e130ec29a2c7494f4ea56b5e2c17b,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/contrast-black/BadgeLogo.scale-200_contrast-black.png,7e3fe1cb26c0547ebbb59ee1a7248df96f429512fbb9f36e70e09581ce2a667c,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/contrast-black/BadgeLogo.scale-400_contrast-black.png,4d675ec66c0ac34a26595e28a145702b489b4c1b2957293698d897eb7efa16c4,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/contrast-black/Large310x310Logo.scale-100_contrast-black.png,980d0ec447114665e5f43f51ff8a2569fb7c1c01fbe1a75bde1e12015a0d9d79,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/contrast-black/Large310x310Logo.scale-125_contrast-black.png,af1319715c8e705d900528f36cb1a23bb35750f367bf93800eb15d503f7b627e,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
src/Files.App/Assets/AppTiles/Dev/contrast-black/Large310x310Logo.scale-150_contrast-black.png,9d1fca314db87eba0b6fcdfd1a4c33078fe2ee524aad933960b3290b2cff7d1e,Files baseline 99951c66928c4da714da8b1dd46039421182cbab; verify package-specific origin,NOASSERTION,REVIEW_REQUIRED,excluded
